MOA,Component Type,Room Type,Building Type,Evaluator Name,Year of Service,External Wall Material,Street Number,Street Complement,Street Type,Street Name,Postal Code,Municipality,Heating Type,Apartment Type,Floor,Location Precision,Year of Construction,Number of Apartments,Number of Floors,Habitable Surface,Department Code,Asbestos Presence
0,18,25,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,42,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,26,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,45,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,41,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,41,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,32,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,43,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,33,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,25,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,23,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,43,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,33,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,39,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,33,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,33,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,33,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,32,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,43,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,33,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,45,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,43,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,32,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,33,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,26,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,21,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,34,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,33,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,32,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,25,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,25,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,43,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,33,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,41,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,45,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,30,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,39,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,42,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,32,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,40,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,40,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,23,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,40,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,43,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,39,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,21,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,34,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,25,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,30,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,21,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,39,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,23,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,43,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,33,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,30,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,30,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,39,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,33,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,33,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,45,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,43,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,41,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,42,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,25,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,31,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,41,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,25,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,21,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,30,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,23,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,40,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,25,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,41,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,33,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,40,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,30,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,42,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,26,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,33,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,41,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,41,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,21,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,40,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,34,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,25,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,26,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,43,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,25,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,21,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,30,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,23,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,32,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,41,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,43,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,21,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,32,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,30,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,40,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,41,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,18,31,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,2,32,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,2,41,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,2,21,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,1,32,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,9,41,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,2,32,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,2,21,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,1,21,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,9,32,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,1,21,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,1,41,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,1,32,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,2,41,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,9,41,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,2,21,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,1,41,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,2,32,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,9,21,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,1,21,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,1,41,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,2,21,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,9,41,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,2,41,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,9,32,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,1,41,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,1,21,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,2,32,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,1,21,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,7,1.0394579285496066,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,9,41,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
0,1,32,0,15,0.12576376619054278,0,0.2775875598417985,0,6,9,-0.15573262044360017,2,0,8,2.1972784944448156,179,0.19113736174131438,-0.12942675384409408,3,-0.19183073810930806,0.664561439980763,1.0
